,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold
491,tr,A0AAW1BSD4,A0AAW1BSD4_CROAD,Kunitz-type serine protease inhibitor like dendrotoxin K-like,Crotalus adamanteus,8729,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
492,tr,A0AAW1BX68,A0AAW1BX68_CROAD,Serine protease inhibitor Kazal-type 5,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
493,tr,A0AAW1C2L4,A0AAW1C2L4_CROAD,Serine protease inhibitor Kazal-type 2,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
494,tr,A0AAW1BWP3,A0AAW1BWP3_CROAD,SPINK6: Serine protease inhibitor Kazal-type 6,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
495,tr,A0AAW1BWC2,A0AAW1BWC2_CROAD,SPINK6: Serine protease inhibitor Kazal-type 6,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
496,tr,A0AAW1BWC3,A0AAW1BWC3_CROAD,SPINK5: Serine protease inhibitor Kazal-type 5,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
497,tr,D5J9Q5,D5J9Q5_9SAUR,Kunitz-type serine protease inhibitor isoform 2,Bungarus flaviceps,8614,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
498,tr,V8NR24,V8NR24_OPHHA,Serine protease inhibitor Kazal-type 5,Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
499,tr,V8NDA2,V8NDA2_OPHHA,Serine protease inhibitor Kazal-type 6 (Fragment),Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
500,tr,V8N673,V8N673_OPHHA,Mannan-binding lectin serine protease 1 (Fragment),Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
501,tr,A0AAW1BFW5,A0AAW1BFW5_CROAD,Kazal-type serine protease inhibitor domain-containing protein 1,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
502,tr,V8PH39,V8PH39_OPHHA,Kazal-type serine protease inhibitor domain-containing protein 1 (Fragment),Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
503,tr,B0VXU1,B0VXU1_SISCA,Serine proteinase isoform 9,Sistrurus catenatus edwardsii,8762,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
504,tr,B0VXT9,B0VXT9_SISCA,Serine proteinase isoform 7,Sistrurus catenatus edwardsii,8762,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
505,tr,A0AAW1B312,A0AAW1B312_CROAD,Probable serine carboxypeptidase CPVL,Crotalus adamanteus,8729,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
506,tr,A0AAW1AWC0,A0AAW1AWC0_CROAD,Serine beta-lactamase-like LACTB mitochondrial,Crotalus adamanteus,8729,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
507,tr,V8PGQ0,V8PGQ0_OPHHA,"Serine beta-lactamase-like protein LACTB, mitochondrial (Fragment)",Ophiophagus hannah,8665,4,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
508,tr,A0A0B8RWA3,A0A0B8RWA3_9SAUR,"To serine (Or cysteine) proteinase inhibitor, clade B, member 5",Philothamnus irregularis,1899461,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
509,sp,C0HJU3,PA2A1_BOTPA,Acidic phospholipase A2 (Fragment),Bothrops pauloensis,1042543,1,Clustered_Phospholipase_A2(PLA2),train
510,sp,Q9W7J3,PA2A2_PSETE,Acidic phospholipase A2 2,Pseudonaja textilis,8673,1,Clustered_Phospholipase_A2(PLA2),train
511,sp,Q45Z47,PA22_OXYSC,Phospholipase A2 OS2,Oxyuranus scutellatus scutellatus,8667,1,Clustered_Phospholipase_A2(PLA2),train
512,sp,P0CAR9,PA2A1_CERCE,Acidic phospholipase A2 CC-PLA2-1,Cerastes cerastes,8697,1,Clustered_Phospholipase_A2(PLA2),train
513,sp,P00625,PA2A1_OVOOK,Acidic phospholipase A2 DE-I,Ovophis okinavensis,8769,1,Clustered_Phospholipase_A2(PLA2),train
514,sp,C3W4R6,PA2A1_MACLB,Acidic phospholipase A2 1,Macrovipera lebetinus,3148341,1,Clustered_Phospholipase_A2(PLA2),val
515,sp,P0DJJ9,PA2B2_PROFL,Basic phospholipase A2 BP-II,Protobothrops flavoviridis,88087,1,Clustered_Phospholipase_A2(PLA2),test
516,sp,P00629,PA2B3_BUNFA,Basic phospholipase A2 Vb-2,Bungarus fasciatus,8613,1,Clustered_Phospholipase_A2(PLA2),train
517,sp,Q7T3S7,PA2A1_ECHCA,Acidic phospholipase A2 EC-I,Echis carinatus,40353,1,Clustered_Phospholipase_A2(PLA2),train
518,sp,Q8AXY1,PA2A_BOTJR,Acidic phospholipase A2 BthA-1,Bothrops jararacussu,8726,1,Clustered_Phospholipase_A2(PLA2),train
519,sp,P62023,PA2B1_CROSS,Basic phospholipase A2 Mtx-b,Crotalus scutulatus scutulatus,8738,1,Clustered_Phospholipase_A2(PLA2),train
520,sp,Q90W39,PA2BT_PROMU,Basic phospholipase A2 trimucrotoxin,Protobothrops mucrosquamatus,103944,1,Clustered_Phospholipase_A2(PLA2),train
521,sp,P80966,PA2A1_OPHHA,Acidic phospholipase A2 1,Ophiophagus hannah,8665,1,Clustered_Phospholipase_A2(PLA2),train
522,sp,P45881,PA2B2_BOTJR,Basic phospholipase A2 homolog bothropstoxin-II,Bothrops jararacussu,8726,1,Clustered_Phospholipase_A2(PLA2),train
523,sp,P18998,PA2HA_CROSS,Phospholipase A2 homolog mojave toxin acidic chain,Crotalus scutulatus scutulatus,8738,1,Clustered_Phospholipase_A2(PLA2),test
524,sp,Q92084,PA2NA_NAJSP,Neutral phospholipase A2 muscarinic inhibitor,Naja sputatrix,33626,1,Clustered_Phospholipase_A2(PLA2),train
525,sp,Q9DF52,PA2B_BUNCE,Basic phospholipase A2 KPA2,Bungarus caeruleus,132961,1,Clustered_Phospholipase_A2(PLA2),train
526,sp,Q9PVF2,PA2AE_CALRH,Acidic phospholipase A2 H1E6,Calloselasma rhodostoma,8717,1,Clustered_Phospholipase_A2(PLA2),train
527,sp,F8QN54,PA2B_VIPRE,Basic phospholipase A2 vurtoxin,Vipera renardi,927686,1,Clustered_Phospholipase_A2(PLA2),train
528,sp,Q2YHJ2,PA2B_CRABR,Basic phospholipase A2 Tbo-G6D49,Craspedocephalus borneensis,3147914,1,Clustered_Phospholipase_A2(PLA2),train
529,sp,Q2YHJ3,PA2A_CRABR,Acidic phospholipase A2 Tbo-E6,Craspedocephalus borneensis,3147914,1,Clustered_Phospholipase_A2(PLA2),test
530,sp,Q6SLM2,PA2A1_BUNCE,Acidic phospholipase A2 1 (Fragment),Bungarus caeruleus,132961,1,Clustered_Phospholipase_A2(PLA2),train
531,sp,F8QN53,PA2A2_VIPRE,Acidic phospholipase A2 Vur-PL2B,Vipera renardi,927686,1,Clustered_Phospholipase_A2(PLA2),val
532,sp,Q7T2R1,PA2AA_DABSI,Acidic phospholipase A2 daboiatoxin A chain,Daboia siamensis,343250,1,Clustered_Phospholipase_A2(PLA2),test
533,sp,P0DUN4,PA2A2_BOTBZ,Acidic phospholipase A2 braziliase-II (Fragment),Bothrops brazili,157546,1,Clustered_Phospholipase_A2(PLA2),train
534,sp,Q7ZTA6,PA2AB_CROVV,Acidic phospholipase A2 Cvv-E6b,Crotalus viridis viridis,8742,1,Clustered_Phospholipase_A2(PLA2),train
535,sp,Q4VRI5,PA21_OXYSC,Phospholipase A2 OS1,Oxyuranus scutellatus scutellatus,8667,1,Clustered_Phospholipase_A2(PLA2),val
536,sp,Q6H3C8,PA2AF_TRIST,Acidic phospholipase A2 Ts-A6,Trimeresurus stejnegeri,39682,1,Clustered_Phospholipase_A2(PLA2),val
537,sp,O42187,PA2BB_GLOHA,Basic phospholipase A2 B,Gloydius halys,8714,1,Clustered_Phospholipase_A2(PLA2),train
538,sp,P82114,PA2H1_BOTMO,Basic phospholipase A2 homolog MjTX-I,Bothrops moojeni,98334,1,Clustered_Phospholipase_A2(PLA2),train
539,sp,P06859,PA2A1_PROFL,Acidic phospholipase A2 1,Protobothrops flavoviridis,88087,1,Clustered_Phospholipase_A2(PLA2),test
540,sp,Q1RP78,PA2B2_VIPNI,Basic phospholipase A2 chain HDP-2P,Vipera nikolskii,1808362,1,Clustered_Phospholipase_A2(PLA2),val
541,sp,Q9PVF4,PA2HD_CALRH,Basic phospholipase A2 homolog W6D49,Calloselasma rhodostoma,8717,1,Clustered_Phospholipase_A2(PLA2),train
542,sp,C0HJL8,PA2B_BOTNI,Phospholipase A2 nigroviriditoxin basic subunit B,Bothriechis nigroviridis,88079,1,Clustered_Phospholipase_A2(PLA2),train
543,sp,P81243,PA2A_BOTJA,Acidic phospholipase A2,Bothrops jararaca,8724,1,Clustered_Phospholipase_A2(PLA2),train
544,sp,Q2PWA3,PA2HP_PROMU,Basic phospholipase A2 homolog promutoxin,Protobothrops mucrosquamatus,103944,1,Clustered_Phospholipase_A2(PLA2),train
545,sp,P23028,PA2HD_PSETE,Acidic phospholipase A2 homolog textilotoxin D chain,Pseudonaja textilis,8673,1,Clustered_Phospholipase_A2(PLA2),train
546,sp,P86907,PA2A_BOTAM,Acidic phospholipase A2,Bothrops ammodytoides,169857,1,Clustered_Phospholipase_A2(PLA2),train
547,sp,B5U6Y4,PA2HS_ECHOC,Phospholipase A2 homolog,Echis ocellatus,99586,1,Clustered_Phospholipase_A2(PLA2),train
548,sp,O57385,PA2H_DEIAC,Basic phospholipase A2 homolog acutohaemolysin,Deinagkistrodon acutus,36307,1,Clustered_Phospholipase_A2(PLA2),train
549,sp,Q6H3D5,PA2HI_TRIST,Basic phospholipase A2 homolog CTs-K49a,Trimeresurus stejnegeri,39682,1,Clustered_Phospholipase_A2(PLA2),train
550,sp,P17935,PA2HL_VIPAA,Basic phospholipase A2 homolog ammodytin L,Vipera ammodytes ammodytes,8705,1,Clustered_Phospholipase_A2(PLA2),train
551,sp,P14421,PA2N_GLOHA,Neutral phospholipase A2 agkistrodotoxin,Gloydius halys,8714,1,Clustered_Phospholipase_A2(PLA2),train
552,sp,P80963,PA2H_BOTSC,Basic phospholipase A2 homolog Bsc-K49,Bothriechis schlegelii,44725,1,Clustered_Phospholipase_A2(PLA2),train
553,sp,P0DUG4,PA2TI_NAJHH,Phospholipase A2 TI-Nh (Fragment),Naja haje haje,8642,1,Clustered_Phospholipase_A2(PLA2),train
554,sp,A8CG82,PA2B1_DABSI,Basic phospholipase A2 DsM-b1/DsM-b1',Daboia siamensis,343250,1,Clustered_Phospholipase_A2(PLA2),test
555,sp,P21789,PA2A_CERCE,Acidic phospholipase A2 Cc1-PLA2,Cerastes cerastes,8697,1,Clustered_Phospholipase_A2(PLA2),test
556,sp,Q6H3D6,PA2HD_TRIST,Basic phospholipase A2 homolog Ts-R6,Trimeresurus stejnegeri,39682,1,Clustered_Phospholipase_A2(PLA2),train
557,sp,P23026,PA2BA_PSETE,Basic phospholipase A2 textilotoxin A chain,Pseudonaja textilis,8673,1,Clustered_Phospholipase_A2(PLA2),train
558,sp,P0DUN2,PA21_BOTHY,Basic phospholipase A2 Ph-TX1,Bothrocophias hyoprora,230469,1,Clustered_Phospholipase_A2(PLA2),val
559,sp,P00617,PA2B1_BUNMU,Basic phospholipase A2 beta-bungarotoxin A1 chain,Bungarus multicinctus,8616,1,Clustered_Phospholipase_A2(PLA2),train
560,sp,P82893,PA2B2_TRIST,Basic phospholipase A2 2 (Fragment),Trimeresurus stejnegeri,39682,1,Clustered_Phospholipase_A2(PLA2),train
561,sp,P86523,PA2AA_ACAAN,Phospholipase A2 P-elapitoxin-Aa1a alpha chain (Fragment),Acanthophis antarcticus,8605,1,Clustered_Phospholipase_A2(PLA2),train
562,sp,P0DM50,PA2X2_BOTPA,Phospholipase A2 neuwieditoxin-2 (Fragment),Bothrops pauloensis,1042543,1,Clustered_Phospholipase_A2(PLA2),val
563,sp,P0DM49,PA2X1_BOTPA,Phospholipase A2 neuwieditoxin-1 (Fragment),Bothrops pauloensis,1042543,1,Clustered_Phospholipase_A2(PLA2),train
564,sp,P14556,PA2B_NAJPA,Basic phospholipase A2 nigexine,Naja pallida,8658,1,Clustered_Phospholipase_A2(PLA2),test
565,sp,P00622,PA2B_BITCA,Basic phospholipase A2 caudoxin,Bitis caudalis,8693,1,Clustered_Phospholipase_A2(PLA2),train
566,sp,Q7LZG3,PA2_PSEPP,Phospholipase A2 (Fragment),Pseudechis papuanus,61265,1,Clustered_Phospholipase_A2(PLA2),train
567,sp,Q8JIY9,PA2A_PROJR,Acidic phospholipase A2 jerdoxin,Protobothrops jerdonii,242841,1,Clustered_Phospholipase_A2(PLA2),train
568,sp,P31854,PA2B_VIPBB,Basic phospholipase A2 Pla2Vb,Vipera berus berus,31156,1,Clustered_Phospholipase_A2(PLA2),train
569,sp,C0HK16,PA2BD_DABRR,Basic phospholipase A2 daboxin P,Daboia russelii,8707,1,Clustered_Phospholipase_A2(PLA2),train
570,sp,P0DKT6,PA2B_BITAR,Phospholipase A2 bitanarin (Fragment),Bitis arietans,8692,1,Clustered_Phospholipase_A2(PLA2),train
571,sp,Q2YHJ9,PA2HA_CRAPU,Basic phospholipase A2 homolog Tpu-K49a,Craspedocephalus puniceus,3147916,1,Clustered_Phospholipase_A2(PLA2),test
572,sp,P00615,PA2HB_OXYSC,Neutral phospholipase A2 homolog taipoxin beta chain 1,Oxyuranus scutellatus scutellatus,8667,1,Clustered_Phospholipase_A2(PLA2),train
573,sp,P0DQP9,PA2B1_BOTBZ,Basic phospholipase A2 myotoxin-I (Fragment),Bothrops brazili,157546,1,Clustered_Phospholipase_A2(PLA2),train
574,sp,P0CAS1,PA2B6_CRODM,Phospholipase A2 crotoxin basic chain (Fragment),Crotalus durissus cumanensis,184542,1,Clustered_Phospholipase_A2(PLA2),train
575,sp,F5CPF1,PA235_MICAT,Phospholipase A2 MALT0035C,Micrurus altirostris,129457,1,Clustered_Phospholipase_A2(PLA2),train
576,sp,C1IC46,PA2A1_WALAE,Acidic phospholipase A2 PL-I (Fragment),Walterinnesia aegyptia,64182,1,Clustered_Phospholipase_A2(PLA2),train
577,sp,P0DKT7,PA2CA_OXYSA,Basic phospholipase A2 cannitoxin alpha chain (Fragment),Oxyuranus scutellatus canni,183720,1,Clustered_Phospholipase_A2(PLA2),train
578,sp,P82950,PA2HB_METNM,Basic phospholipase A2 homolog,Metlapilcoatlus nummifer,3148373,1,Clustered_Phospholipase_A2(PLA2),train
579,sp,P85061,PA23_ACASS,Phospholipase A2 acanmyotoxin-3 (Fragment),Acanthophis sp. (strain Seram),412080,1,Clustered_Phospholipase_A2(PLA2),val
580,sp,P85062,PA21_ACASE,Phospholipase A2 acanmyotoxin-1 (Fragment),Acanthophis rugosus,239748,1,Clustered_Phospholipase_A2(PLA2),train
581,sp,Q3HLQ4,PA2HB_PROMU,Basic phospholipase A2 homolog TM-N49,Protobothrops mucrosquamatus,103944,1,Clustered_Phospholipase_A2(PLA2),train
582,sp,P0CAR8,PA2B_BOTJR,Basic phospholipase A2 BjIV (Fragment),Bothrops jararacussu,8726,1,Clustered_Phospholipase_A2(PLA2),train
583,sp,Q9DF56,PA2A_OPHHA,Acidic phospholipase A2,Ophiophagus hannah,8665,1,Clustered_Phospholipase_A2(PLA2),train
584,sp,Q8AXW7,PA2B_MICCO,Basic phospholipase A2,Micrurus corallinus,54390,1,Clustered_Phospholipase_A2(PLA2),test
585,sp,P23027,PA2HB_PSETE,Basic phospholipase A2 homolog textilotoxin B chain,Pseudonaja textilis,8673,1,Clustered_Phospholipase_A2(PLA2),train
586,sp,P30811,PA2HC_PSETE,Acidic phospholipase A2 homolog textilotoxin C chain,Pseudonaja textilis,8673,1,Clustered_Phospholipase_A2(PLA2),val
587,sp,A8CG90,PA2B2_DABRR,Basic phospholipase A2 Drk-b2,Daboia russelii,8707,1,Clustered_Phospholipase_A2(PLA2),train
588,sp,D0UGJ0,PA2A_BOTPA,Acidic phospholipase A2 BpPLA2-TXI,Bothrops pauloensis,1042543,1,Clustered_Phospholipase_A2(PLA2),test
589,sp,C0HKB9,PA2B1_MICMP,Basic phospholipase A2,Micrurus mipartitus,430902,1,Clustered_Phospholipase_A2(PLA2),test
590,sp,C0HKC3,PA2B9_AGKPL,Basic phospholipase A2 APL-D49,Agkistrodon piscivorus leucostoma,459671,1,Clustered_Phospholipase_A2(PLA2),train
591,sp,P14615,PA2N3_BUNFA,Neutral phospholipase A2 3,Bungarus fasciatus,8613,1,Clustered_Phospholipase_A2(PLA2),train
592,sp,P00611,PA2A1_LATSE,Acidic phospholipase A2 1,Laticauda semifasciata,8631,1,Clustered_Phospholipase_A2(PLA2),val
593,sp,Q7T1R0,PA2B1_BUNFL,Basic phospholipase A2 beta-bungarotoxin A1 chain,Bungarus flaviceps flaviceps,8615,1,Clustered_Phospholipase_A2(PLA2),train
594,sp,Q8AY47,PA2B2_BUNCA,Basic phospholipase A2 beta-bungarotoxin A2 chain (Fragment),Bungarus candidus,92438,2,Clustered_Phospholipase_A2(PLA2),train
595,sp,P0DUN0,PA23_BOTHY,Acidic phospholipase A2 PhTX-III (Fragment),Bothrocophias hyoprora,230469,1,Clustered_Phospholipase_A2(PLA2),train
596,sp,P0DUP9,PA2H2_BOTMA,Basic phospholipase A2 homolog BmajPLA2-II (Fragment),Bothrops marajoensis,157554,1,Clustered_Phospholipase_A2(PLA2),train
597,sp,P20259,PA2BB_PSEPO,Basic phospholipase A2 pseudexin B chain,Pseudechis porphyriacus,8671,1,Clustered_Phospholipase_A2(PLA2),test
598,sp,C0HJP9,PLA23_BOTDP,Phospholipase A2 3 (Fragment),Bothrops diporus,1107943,1,Clustered_Phospholipase_A2(PLA2),train
599,sp,Q92152,PA2H_OVOOK,Phospholipase A2 homolog PLA2-03,Ovophis okinavensis,8769,2,Clustered_Phospholipase_A2(PLA2),test
600,sp,Q9I8P7,PLIG_MALRE,Phospholipase A2 inhibitor PIP,Malayopython reticulatus,1496311,1,Clustered_Phospholipase_A2(PLA2),train
601,sp,P0DKU0,PA2HG_OXYSA,Acidic phospholipase A2 homolog cannitoxin gamma chain (Fragment),Oxyuranus scutellatus canni,183720,1,Clustered_Phospholipase_A2(PLA2),val
602,sp,P0DQP8,PLIA2_CERGO,Phospholipase A2 inhibitor CgMIP-II,Cerrophidion godmani,44722,1,Clustered_Phospholipase_A2(PLA2),test
603,sp,P59066,PA2_AUSSU,Phospholipase A2 (Fragment),Austrelaps superbus,29156,1,Clustered_Phospholipase_A2(PLA2),train
604,sp,P0C551,PA2A_BUNFA,Acidic phospholipase A2 KBf-grIB (Fragment),Bungarus fasciatus,8613,2,Clustered_Phospholipase_A2(PLA2),train
605,sp,P08873,PA2B2_NOTSC,Basic phospholipase A2 notechis 11'2,Notechis scutatus scutatus,70142,1,Clustered_Phospholipase_A2(PLA2),train
606,sp,P00621,PA2A2_BITNA,Acidic phospholipase A2 CM-II,Bitis nasicornis,8695,1,Clustered_Phospholipase_A2(PLA2),train
607,sp,F8J2D2,PA222_DRYCN,Phospholipase A2 PS22,Drysdalia coronoides,66186,1,Clustered_Phospholipase_A2(PLA2),train
608,sp,P0DJR2,PA2AB_CROHD,Acidic phospholipase A2 CHA-E6b (Fragment),Crotalus horridus,35024,1,Clustered_Phospholipase_A2(PLA2),train
609,sp,Q9PVE9,PA2AC_CALRH,Acidic phospholipase A2 S1E6-c,Calloselasma rhodostoma,8717,2,Clustered_Phospholipase_A2(PLA2),test
610,sp,Q9PUI0,PA2A4_AUSSU,Acidic phospholipase A2 S7-48J,Austrelaps superbus,29156,2,Clustered_Phospholipase_A2(PLA2),train
611,sp,Q7LZQ6,PA2BD_BUNFA,Basic phospholipase A2 13 (Fragment),Bungarus fasciatus,8613,1,Clustered_Phospholipase_A2(PLA2),train
612,sp,P18999,PA2_DABSI,Phospholipase A2 (Fragment),Daboia siamensis,343250,1,Clustered_Phospholipase_A2(PLA2),train
613,sp,P19000,PA2B_LATLA,Basic phospholipase A2 P'513,Laticauda laticaudata,8630,2,Clustered_Phospholipase_A2(PLA2),train
614,sp,P21792,PA23_MICNI,Phospholipase A2 3 (Fragment),Micrurus nigrocinctus,8635,1,Clustered_Phospholipase_A2(PLA2),val
615,sp,P20146,PA2A_NOTSC,Acidic phospholipase A2,Notechis scutatus scutatus,70142,2,Clustered_Phospholipase_A2(PLA2),train
616,sp,C0HJC1,PA2_BOTLA,Acidic phospholipase A2 BlatPLA2,Bothriechis lateralis,44727,1,Clustered_Phospholipase_A2(PLA2),train
617,sp,Q7LZI1,PLIGB_NAJKA,Phospholipase A2 inhibitor 31 kDa subunit,Naja kaouthia,8649,1,Clustered_Phospholipase_A2(PLA2),train
618,sp,Q8UW08,PA2B0_HYDHA,Basic phospholipase A2,Hydrophis hardwickii,8781,2,Clustered_Phospholipase_A2(PLA2),train
619,sp,P04057,PA2BD_PSEAU,Basic phospholipase A2 PA-13,Pseudechis australis,8670,1,Clustered_Phospholipase_A2(PLA2),train
620,sp,P20253,PA2B9_PSEAU,Basic phospholipase A2 PA-9C,Pseudechis australis,8670,1,Clustered_Phospholipase_A2(PLA2),train
621,sp,P0DKR4,PA2AB_PSEFE,Acidic phospholipase A2 CbIbeta (Fragment),Pseudocerastes fieldi,1355908,1,Clustered_Phospholipase_A2(PLA2),train
622,sp,P07037,PA2A2_ASPSC,Acidic phospholipase A2 CM-II,Aspidelaps scutatus,8607,1,Clustered_Phospholipase_A2(PLA2),val
623,sp,Q8UUI0,PA2B1_LATCO,Basic phospholipase A2 PC1,Laticauda colubrina,8628,3,Clustered_Phospholipase_A2(PLA2),train
624,sp,Q8UW31,PA2A5_HYDHA,Acidic phospholipase A2 57,Hydrophis hardwickii,8781,2,Clustered_Phospholipase_A2(PLA2),train
625,sp,P81478,PA2A2_CRAGM,Acidic phospholipase A2 2,Craspedocephalus gramineus,8767,1,Clustered_Phospholipase_A2(PLA2),train
626,sp,Q7T2Q4,PA2A2_BUNFL,Acidic phospholipase A2 2,Bungarus flaviceps flaviceps,8615,2,Clustered_Phospholipase_A2(PLA2),train
627,sp,Q75S48,PA2A1_BUNCA,Acidic phospholipase A2 1,Bungarus candidus,92438,2,Clustered_Phospholipase_A2(PLA2),train
628,sp,P84472,PA2BT_BUNCA,Basic phospholipase A2 T1-2 A chain (Fragment),Bungarus candidus,92438,1,Clustered_Phospholipase_A2(PLA2),train
629,sp,P59171,PA2A5_ECHOC,Acidic phospholipase A2 5,Echis ocellatus,99586,2,Clustered_Phospholipase_A2(PLA2),train
630,sp,P29601,PA2HA_BUNFA,Acidic phospholipase A2 homolog,Bungarus fasciatus,8613,1,Clustered_Phospholipase_A2(PLA2),train
631,sp,P0CAT1,PA2D6_MICPY,Phospholipase A2 D6 (Fragment),Micrurus pyrrhocryptus,129468,1,Clustered_Phospholipase_A2(PLA2),train
632,sp,Q9PRZ0,PA2_BOTJA,Phospholipase A2 (Fragment),Bothrops jararaca,8724,1,Clustered_Phospholipase_A2(PLA2),train
633,sp,C0HJW8,PA2HA_BOTNI,Phospholipase A2 homolog nigroviriditoxin acidic subunit A (Fragment),Bothriechis nigroviridis,88079,1,Clustered_Phospholipase_A2(PLA2),train
634,sp,P08872,PA2A_AIPLA,Acidic phospholipase A2,Aipysurus laevis,8678,2,Clustered_Phospholipase_A2(PLA2),test
635,sp,P59170,PA2A4_ECHCS,Acidic phospholipase A2 4,Echis carinatus sochureki,124223,2,Clustered_Phospholipase_A2(PLA2),train
636,sp,Q8AXS4,PLIAL_ELAQU,Phospholipase A2 inhibitor alpha-like protein,Elaphe quadrivirgata,86195,1,Clustered_Phospholipase_A2(PLA2),train
637,sp,Q9PWI4,PLIGA_ELAQU,Phospholipase A2 inhibitor gamma subunit A,Elaphe quadrivirgata,86195,1,Clustered_Phospholipase_A2(PLA2),train
638,sp,Q9PWI3,PLIGB_ELAQU,Phospholipase A2 inhibitor gamma subunit B,Elaphe quadrivirgata,86195,1,Clustered_Phospholipase_A2(PLA2),val
639,tr,R4G2D4,R4G2D4_9SAUR,phospholipase A2,Acanthophis wellsi,239747,2,Clustered_Phospholipase_A2(PLA2),train
640,tr,A0AAW1AR40,A0AAW1AR40_CROAD,VENOM COMPONENT: phospholipase A2-1,Crotalus adamanteus,8729,3,Clustered_Phospholipase_A2(PLA2),train
641,tr,J3RY63,J3RY63_CROAD,Cadam10_PLA2-2,Crotalus adamanteus,8729,2,Clustered_Phospholipase_A2(PLA2),train
642,tr,A6MFM3,A6MFM3_DEMVE,PLA2-4,Demansia vestigiata,412038,2,Clustered_Phospholipase_A2(PLA2),train
643,tr,R4FJZ9,R4FJZ9_9SAUR,PLA2-Hop-15,Hoplocephalus bungaroides,83403,2,Clustered_Phospholipase_A2(PLA2),train
644,tr,A6MFM0,A6MFM0_DEMVE,PLA2-1,Demansia vestigiata,412038,2,Clustered_Phospholipase_A2(PLA2),train
645,sp,P0DKL7,PA2HA_VIPRE,Basic phospholipase A2 homolog Vur-S49 analog (Fragment),Vipera renardi,927686,1,Clustered_Phospholipase_A2(PLA2),train
646,tr,A6MFM6,A6MFM6_DEMVE,PLA2-7,Demansia vestigiata,412038,2,Clustered_Phospholipase_A2(PLA2),test
647,tr,A0AAW1APA3,A0AAW1APA3_CROAD,phospholipase A2,Crotalus adamanteus,8729,3,Clustered_Phospholipase_A2(PLA2),train
648,tr,A0A024AXG5,A0A024AXG5_MICIK,phospholipase A2,Micropechis ikaheca,66188,2,Clustered_Phospholipase_A2(PLA2),train
649,tr,J3S0I4,J3S0I4_CROAD,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,Crotalus adamanteus,8729,2,Clustered_Phospholipase_A2(PLA2),train
650,tr,A0A8T1N457,A0A8T1N457_BOTJA,Snake venom acidic phospholipase A2,Bothrops jararaca,8724,3,Clustered_Phospholipase_A2(PLA2),val
651,sp,P0DQX3,PLGA2_TRIAE,Phospholipase A2 inhibitor gamma subunit A2,Trimerodytes annularis,2678873,1,Clustered_Phospholipase_A2(PLA2),train
652,sp,P0CAS8,PA2H1_MICPY,Phospholipase A2 homolog A1 (Fragment),Micrurus pyrrhocryptus,129468,1,Clustered_Phospholipase_A2(PLA2),train
653,tr,R4FIM5,R4FIM5_9SAUR,phospholipase A2,Hoplocephalus bungaroides,83403,2,Clustered_Phospholipase_A2(PLA2),train
654,sp,P25072,PA21_MICTM,Phospholipase A2 1 (Fragment),Micrurus tener microgalbineus,8636,1,Clustered_Phospholipase_A2(PLA2),train
655,sp,P86529,PA21_DABRR,Phospholipase A2 1 (Fragment),Daboia russelii,8707,1,Clustered_Phospholipase_A2(PLA2),train
656,tr,A0A1J0R055,A0A1J0R055_CROSS,"Phospholipase A2, group IIG, acidic-Pla2-gA1",Crotalus scutulatus scutulatus,8738,3,Clustered_Phospholipase_A2(PLA2),val
657,tr,U3EPH0,U3EPH0_MICFL,phospholipase A2,Micrurus fulvius,8637,2,Clustered_Phospholipase_A2(PLA2),val
658,tr,A0AAW1CD44,A0AAW1CD44_CROAD,Phospholipase ABHD3,Crotalus adamanteus,8729,3,Clustered_Phospholipase_A2(PLA2),train
659,tr,B5G6G1,B5G6G1_TROCA,PLA2-7,Tropidechis carinatus,100989,2,Clustered_Phospholipase_A2(PLA2),train
660,tr,R4G2Z5,R4G2Z5_9SAUR,PLA2-Hop-6,Hoplocephalus bungaroides,83403,2,Clustered_Phospholipase_A2(PLA2),train
